X(m),Y(m),GravityAnomaly(mGal)
4.310344827586207430e+03,3.448275862068965694e+02,-1.069796326801622094e-01
4.310344827586207430e+03,5.172413793103448825e+02,-9.540083979263996872e-02
4.310344827586207430e+03,6.896551724137931387e+02,-1.207999789466098484e-01
4.310344827586207430e+03,8.620689655172413950e+02,-5.463553407425679742e-01
4.310344827586207430e+03,1.034482758620689765e+03,-1.891090726191410054e+00
4.310344827586207430e+03,1.206896551724137908e+03,-2.689238237375355389e+00
4.310344827586207430e+03,1.379310344827586277e+03,-3.410236019067744984e+00
4.310344827586207430e+03,1.551724137931034647e+03,-3.991292745987703672e+00
4.310344827586207430e+03,1.724137931034482790e+03,-4.493743097100362682e+00
4.310344827586207430e+03,1.896551724137931160e+03,-4.855591618304460511e+00
4.310344827586207430e+03,2.068965517241379530e+03,-5.189063905612221639e+00
4.310344827586207430e+03,2.241379310344827900e+03,-5.346919707238869002e+00
4.310344827586207430e+03,2.413793103448275815e+03,-5.413628595120732356e+00
4.310344827586207430e+03,2.586206896551724185e+03,-5.373012915263240430e+00
4.310344827586207430e+03,2.758620689655172555e+03,-5.317301877874498928e+00
4.310344827586207430e+03,2.931034482758620925e+03,-5.174392424295750637e+00
4.310344827586207430e+03,3.103448275862069295e+03,-4.847814857425890800e+00
4.310344827586207430e+03,3.275862068965517210e+03,-4.518093283791047021e+00
4.310344827586207430e+03,3.448275862068965580e+03,-3.964379052193417685e+00
4.310344827586207430e+03,3.620689655172413950e+03,-3.428865614798030759e+00
4.310344827586207430e+03,3.793103448275862320e+03,-2.722604727605364872e+00
4.310344827586207430e+03,3.965517241379310690e+03,-1.864468914152667578e+00
4.310344827586207430e+03,4.137931034482759060e+03,-6.505132791178452889e-01
4.310344827586207430e+03,4.310344827586207430e+03,-9.113130772108160582e-02
4.310344827586207430e+03,4.482758620689655800e+03,-1.063408627683618823e-01
4.310344827586207430e+03,4.655172413793103260e+03,-7.550716072115576383e-02
4.310344827586207430e+03,4.827586206896551630e+03,-6.340538322806313354e-02
4.310344827586207430e+03,5.000000000000000000e+03,-5.420870125035014836e-02
4.482758620689655800e+03,0.000000000000000000e+00,-2.217268562496899770e-02
4.482758620689655800e+03,1.724137931034482847e+02,-5.625869517937547720e-02
4.482758620689655800e+03,3.448275862068965694e+02,-4.986317741258546737e-02
4.482758620689655800e+03,5.172413793103448825e+02,-2.966699948158661726e-02
4.482758620689655800e+03,6.896551724137931387e+02,-1.382003960404417087e-01
4.482758620689655800e+03,8.620689655172413950e+02,-1.052973660889403584e-01
4.482758620689655800e+03,1.034482758620689765e+03,-8.454998484166085237e-01
4.482758620689655800e+03,1.206896551724137908e+03,-1.582311252256078715e+00
4.482758620689655800e+03,1.379310344827586277e+03,-2.306249326794582721e+00
4.482758620689655800e+03,1.551724137931034647e+03,-2.932726952105873863e+00
4.482758620689655800e+03,1.724137931034482790e+03,-3.482864879420658699e+00
4.482758620689655800e+03,1.896551724137931160e+03,-3.879114878384216869e+00
4.482758620689655800e+03,2.068965517241379530e+03,-4.125795652697895832e+00
4.482758620689655800e+03,2.241379310344827900e+03,-4.302633742786328597e+00
4.482758620689655800e+03,2.413793103448275815e+03,-4.415389638403127037e+00
4.482758620689655800e+03,2.586206896551724185e+03,-4.390346302532694978e+00
4.482758620689655800e+03,2.758620689655172555e+03,-4.331448607312257337e+00
4.482758620689655800e+03,2.931034482758620925e+03,-4.119779715272746223e+00
4.482758620689655800e+03,3.103448275862069295e+03,-3.863218459523826809e+00
4.482758620689655800e+03,3.275862068965517210e+03,-3.411114514383501550e+00
4.482758620689655800e+03,3.448275862068965580e+03,-2.945880082149618939e+00
4.482758620689655800e+03,3.620689655172413950e+03,-2.324796647178855036e+00
4.482758620689655800e+03,3.793103448275862320e+03,-1.613978245810685053e+00
4.482758620689655800e+03,3.965517241379310690e+03,-8.389187787349663417e-01
4.482758620689655800e+03,4.137931034482759060e+03,-1.846234557618290917e-01
4.482758620689655800e+03,4.310344827586207430e+03,-8.849399001735534787e-02
4.482758620689655800e+03,4.482758620689655800e+03,-5.124914883556050405e-02
4.482758620689655800e+03,4.655172413793103260e+03,-2.239034586645300556e-02
4.482758620689655800e+03,4.827586206896551630e+03,-4.234996324412433621e-02
4.482758620689655800e+03,5.000000000000000000e+03,-2.466139010365450690e-03
4.655172413793103260e+03,0.000000000000000000e+00,-3.814564397376477012e-02
4.655172413793103260e+03,1.724137931034482847e+02,-4.720999498804944600e-02
4.655172413793103260e+03,3.448275862068965694e+02,-4.399763039385441721e-02
4.655172413793103260e+03,5.172413793103448825e+02,-7.040296516677645167e-02
4.655172413793103260e+03,6.896551724137931387e+02,-5.371609446762112133e-02
4.655172413793103260e+03,8.620689655172413950e+02,-4.777767509547339170e-02
4.655172413793103260e+03,1.034482758620689765e+03,-7.023560583669696822e-02
4.655172413793103260e+03,1.206896551724137908e+03,-4.290389490278137541e-01
4.655172413793103260e+03,1.379310344827586277e+03,-7.805565007158385971e-01
4.655172413793103260e+03,1.551724137931034647e+03,-1.686437610227610850e+00
4.655172413793103260e+03,1.724137931034482790e+03,-2.296338871863127462e+00
4.655172413793103260e+03,1.896551724137931160e+03,-2.646264137279409567e+00
4.655172413793103260e+03,2.068965517241379530e+03,-2.878452029790932176e+00
4.655172413793103260e+03,2.241379310344827900e+03,-3.202857358878208771e+00
4.655172413793103260e+03,2.413793103448275815e+03,-3.247962137042049502e+00
4.655172413793103260e+03,2.586206896551724185e+03,-3.264501714986506986e+00
4.655172413793103260e+03,2.758620689655172555e+03,-3.203621123217678335e+00
4.655172413793103260e+03,2.931034482758620925e+03,-2.918844097566695606e+00
4.655172413793103260e+03,3.103448275862069295e+03,-2.661564446805829931e+00
4.655172413793103260e+03,3.275862068965517210e+03,-2.296784389811346472e+00
4.655172413793103260e+03,3.448275862068965580e+03,-1.732246812551331061e+00
4.655172413793103260e+03,3.620689655172413950e+03,-7.892527277396336194e-01
4.655172413793103260e+03,3.793103448275862320e+03,-4.045104879375882589e-01
4.655172413793103260e+03,3.965517241379310690e+03,-9.980194061224423319e-02
4.655172413793103260e+03,4.137931034482759060e+03,-1.302289843438412809e-01
4.655172413793103260e+03,4.310344827586207430e+03,-1.779232511891047641e-02
4.655172413793103260e+03,4.482758620689655800e+03,-2.964478914940117671e-02
4.655172413793103260e+03,4.655172413793103260e+03,-3.761145009629038999e-02
4.655172413793103260e+03,4.827586206896551630e+03,3.272225228968403399e-03
4.655172413793103260e+03,5.000000000000000000e+03,-2.791613765731523755e-02
4.827586206896551630e+03,0.000000000000000000e+00,-1.178499887287937434e-02
4.827586206896551630e+03,1.724137931034482847e+02,-8.419503888070927616e-03
4.827586206896551630e+03,3.448275862068965694e+02,-3.662340745922267743e-02
4.827586206896551630e+03,5.172413793103448825e+02,-2.897239971476688394e-02
4.827586206896551630e+03,6.896551724137931387e+02,-7.157611780678921343e-02
4.827586206896551630e+03,8.620689655172413950e+02,-2.548564517741762347e-02
4.827586206896551630e+03,1.034482758620689765e+03,-6.877958403655105857e-02
4.827586206896551630e+03,1.206896551724137908e+03,-1.298215491522806686e-01
4.827586206896551630e+03,1.379310344827586277e+03,-1.300968496004974717e-01
4.827586206896551630e+03,1.551724137931034647e+03,-1.541313716500585240e-01
4.827586206896551630e+03,1.724137931034482790e+03,-5.392992357764068156e-01
4.827586206896551630e+03,1.896551724137931160e+03,-9.026578621086278620e-01
4.827586206896551630e+03,2.068965517241379530e+03,-1.341314446124296733e+00
4.827586206896551630e+03,2.241379310344827900e+03,-1.578263866153334360e+00
4.827586206896551630e+03,2.413793103448275815e+03,-1.828570325782055139e+00
4.827586206896551630e+03,2.586206896551724185e+03,-1.817116887258481306e+00
4.827586206896551630e+03,2.758620689655172555e+03,-1.583970418462912422e+00
4.827586206896551630e+03,2.931034482758620925e+03,-1.366641380575077891e+00
4.827586206896551630e+03,3.103448275862069295e+03,-8.624962162840105195e-01
4.827586206896551630e+03,3.275862068965517210e+03,-4.932110154520188972e-01
4.827586206896551630e+03,3.448275862068965580e+03,-1.992428757133321016e-01
4.827586206896551630e+03,3.620689655172413950e+03,-8.366733642919040037e-02
4.827586206896551630e+03,3.793103448275862320e+03,-9.256525863589601388e-02
4.827586206896551630e+03,3.965517241379310690e+03,-6.222395501849464772e-02
4.827586206896551630e+03,4.137931034482759060e+03,-5.392468485700997738e-02
4.827586206896551630e+03,4.310344827586207430e+03,-7.951345592509845295e-02
4.827586206896551630e+03,4.482758620689655800e+03,-5.004797671615920235e-02
4.827586206896551630e+03,4.655172413793103260e+03,1.017324403671569788e-02
4.827586206896551630e+03,4.827586206896551630e+03,-5.214872647210100354e-03
4.827586206896551630e+03,5.000000000000000000e+03,-3.100662527069373772e-02
5.000000000000000000e+03,0.000000000000000000e+00,-1.710427168724933458e-02
5.000000000000000000e+03,1.724137931034482847e+02,-7.935802891363855083e-02
5.000000000000000000e+03,3.448275862068965694e+02,-8.126567179939320207e-02
5.000000000000000000e+03,5.172413793103448825e+02,-1.739367532615897216e-02
5.000000000000000000e+03,6.896551724137931387e+02,-5.486829078465549347e-02
5.000000000000000000e+03,8.620689655172413950e+02,-2.632343532190384999e-02
5.000000000000000000e+03,1.034482758620689765e+03,-2.778226076199335690e-02
5.000000000000000000e+03,1.206896551724137908e+03,-3.302407537487710154e-02
5.000000000000000000e+03,1.379310344827586277e+03,-1.030627108857201657e-01
5.000000000000000000e+03,1.551724137931034647e+03,-9.646999374489999279e-02
5.000000000000000000e+03,1.724137931034482790e+03,-1.608043611379949833e-01
5.000000000000000000e+03,1.896551724137931160e+03,-1.347220899902625557e-01
5.000000000000000000e+03,2.068965517241379530e+03,-1.439826060809966390e-01
5.000000000000000000e+03,2.241379310344827900e+03,-2.746234391250895746e-01
5.000000000000000000e+03,2.413793103448275815e+03,-4.190660656163809339e-01
5.000000000000000000e+03,2.586206896551724185e+03,-4.136438223090904143e-01
5.000000000000000000e+03,2.758620689655172555e+03,-2.915555794090880504e-01
5.000000000000000000e+03,2.931034482758620925e+03,-1.353655602169782923e-01
5.000000000000000000e+03,3.103448275862069295e+03,-3.878781036768882973e-02
5.000000000000000000e+03,3.275862068965517210e+03,-1.117061379374291452e-01
5.000000000000000000e+03,3.448275862068965580e+03,-6.339119105864471360e-02
5.000000000000000000e+03,3.620689655172413950e+03,-8.447816957200231236e-02
5.000000000000000000e+03,3.793103448275862320e+03,-5.256510651061586936e-02
5.000000000000000000e+03,3.965517241379310690e+03,-4.396075239115850714e-02
5.000000000000000000e+03,4.137931034482759060e+03,-9.827028383041346016e-02
5.000000000000000000e+03,4.310344827586207430e+03,-4.289217029940027570e-02
5.000000000000000000e+03,4.482758620689655800e+03,-3.297347172859903253e-02
5.000000000000000000e+03,4.655172413793103260e+03,-6.236256202081111311e-02
5.000000000000000000e+03,4.827586206896551630e+03,-5.219881145466087613e-02
5.000000000000000000e+03,5.000000000000000000e+03,-4.757827611717082433e-02
